barcode,in_tissue,array_row,array_col,pxl_row,pxl_col
SYNTH-20-11-1-Topic-9-Cell-4,1,20.0,11.0,2044.6730967202666,1134.2500281667287
SYNTH-20-12-1-Topic-0-Cell-1,1,20.0,12.0,2000.0,1200.0
SYNTH-20-12-1-Topic-0-Cell-2,1,20.0,12.0,2019.6357488094313,1178.5655098336135
SYNTH-20-12-1-Topic-0-Cell-3,1,20.0,12.0,1959.0477974329642,1203.5940374105542
SYNTH-20-12-1-Topic-8-Cell-4,1,20.0,12.0,2039.9568324127756,1230.634156484835
SYNTH-20-12-1-Topic-8-Cell-5,1,20.0,12.0,1989.8734502809575,1142.750956420323
SYNTH-20-13-1-Topic-7-Cell-1,1,20.0,13.0,2000.0,1300.0
SYNTH-20-13-1-Topic-8-Cell-2,1,20.0,13.0,2021.9534345634995,1276.0355114624547
SYNTH-20-13-1-Topic-8-Cell-3,1,20.0,13.0,1954.2140456158832,1304.0182559818381
SYNTH-20-13-1-Topic-9-Cell-4,1,20.0,13.0,2044.6730967202666,1334.2500281667287
SYNTH-20-14-1-Topic-0-Cell-1,1,20.0,14.0,2000.0,1400.0
SYNTH-20-14-1-Topic-0-Cell-2,1,20.0,14.0,2019.6357488094313,1378.5655098336135
SYNTH-20-14-1-Topic-8-Cell-3,1,20.0,14.0,1959.0477974329642,1403.5940374105542
SYNTH-20-14-1-Topic-9-Cell-4,1,20.0,14.0,2039.9568324127756,1430.634156484835
SYNTH-20-14-1-Topic-9-Cell-5,1,20.0,14.0,1989.8734502809575,1342.750956420323
SYNTH-20-15-1-Topic-9-Cell-1,1,20.0,15.0,2000.0,1500.0
SYNTH-20-15-1-Topic-9-Cell-2,1,20.0,15.0,2016.5952366510712,1481.884549437942
SYNTH-20-15-1-Topic-9-Cell-3,1,20.0,15.0,1965.3890717599656,1503.0375160091833
SYNTH-20-15-1-Topic-9-Cell-4,1,20.0,15.0,2033.7696869191316,1525.8905876931776
SYNTH-20-15-1-Topic-9-Cell-5,1,20.0,15.0,1991.4415034192314,1451.6157272394978
SYNTH-20-15-1-Topic-9-Cell-6,1,20.0,15.0,1970.5148301748964,1546.3517195284267
SYNTH-20-15-1-Topic-9-Cell-7,1,20.0,15.0,2058.1150977231787,1484.3774525747567
SYNTH-20-16-1-Topic-7-Cell-1,1,20.0,16.0,2000.0,1600.0
SYNTH-20-16-1-Topic-7-Cell-2,1,20.0,16.0,2019.6357488094313,1578.5655098336135
SYNTH-20-16-1-Topic-7-Cell-3,1,20.0,16.0,1959.0477974329642,1603.5940374105542
SYNTH-20-16-1-Topic-7-Cell-4,1,20.0,16.0,2039.9568324127756,1630.634156484835
SYNTH-20-16-1-Topic-8-Cell-5,1,20.0,16.0,1989.8734502809575,1542.750956420323
SYNTH-20-17-1-Topic-7-Cell-1,1,20.0,17.0,2000.0,1700.0
SYNTH-20-17-1-Topic-8-Cell-2,1,20.0,17.0,2025.3496427097466,1672.3281921837129
SYNTH-20-17-1-Topic-8-Cell-3,1,20.0,17.0,1947.1309338224526,1704.6398823455743
SYNTH-20-18-1-Topic-8-Cell-1,1,20.0,18.0,2000.0,1800.0
SYNTH-20-18-1-Topic-8-Cell-2,1,20.0,18.0,2021.9534345634995,1776.0355114624547
SYNTH-20-18-1-Topic-9-Cell-3,1,20.0,18.0,1954.2140456158832,1804.0182559818381
SYNTH-20-18-1-Topic-9-Cell-4,1,20.0,18.0,2044.6730967202666,1834.2500281667287
SYNTH-20-19-1-Topic-0-Cell-1,1,20.0,19.0,2000.0,1900.0
SYNTH-20-19-1-Topic-0-Cell-2,1,20.0,19.0,2019.6357488094313,1878.5655098336135
SYNTH-20-19-1-Topic-8-Cell-3,1,20.0,19.0,1959.0477974329642,1903.5940374105542
SYNTH-20-19-1-Topic-8-Cell-4,1,20.0,19.0,2039.9568324127756,1930.634156484835
SYNTH-20-19-1-Topic-8-Cell-5,1,20.0,19.0,1989.8734502809575,1842.750956420323
SYNTH-20-20-1-Topic-8-Cell-1,1,20.0,20.0,2000.0,2000.0
SYNTH-20-20-1-Topic-8-Cell-2,1,20.0,20.0,2019.6357488094313,1978.5655098336135
SYNTH-20-20-1-Topic-8-Cell-3,1,20.0,20.0,1959.0477974329642,2003.5940374105542
SYNTH-20-20-1-Topic-8-Cell-4,1,20.0,20.0,2039.9568324127756,2030.634156484835
SYNTH-20-20-1-Topic-8-Cell-5,1,20.0,20.0,1989.8734502809575,1942.750956420323
SYNTH-20-21-1-Topic-8-Cell-1,1,20.0,21.0,2000.0,2100.0
SYNTH-20-21-1-Topic-8-Cell-2,1,20.0,21.0,2019.6357488094313,2078.5655098336138
SYNTH-20-21-1-Topic-8-Cell-3,1,20.0,21.0,1959.0477974329642,2103.594037410554
SYNTH-20-21-1-Topic-8-Cell-4,1,20.0,21.0,2039.9568324127756,2130.634156484835
SYNTH-20-21-1-Topic-9-Cell-5,1,20.0,21.0,1989.8734502809575,2042.750956420323
SYNTH-20-22-1-Topic-7-Cell-1,1,20.0,22.0,2000.0,2200.0
SYNTH-20-22-1-Topic-7-Cell-2,1,20.0,22.0,2019.6357488094313,2178.5655098336138
SYNTH-20-22-1-Topic-7-Cell-3,1,20.0,22.0,1959.0477974329642,2203.594037410554
SYNTH-20-22-1-Topic-8-Cell-4,1,20.0,22.0,2039.9568324127756,2230.634156484835
SYNTH-20-22-1-Topic-8-Cell-5,1,20.0,22.0,1989.8734502809575,2142.750956420323
SYNTH-20-23-1-Topic-4-Cell-1,1,20.0,23.0,2000.0,2300.0
SYNTH-20-23-1-Topic-8-Cell-2,1,20.0,23.0,2019.6357488094313,2278.5655098336138
SYNTH-20-23-1-Topic-8-Cell-3,1,20.0,23.0,1959.0477974329642,2303.594037410554
SYNTH-20-23-1-Topic-8-Cell-4,1,20.0,23.0,2039.9568324127756,2330.634156484835
SYNTH-20-23-1-Topic-8-Cell-5,1,20.0,23.0,1989.8734502809575,2242.750956420323
SYNTH-20-24-1-Topic-0-Cell-1,1,20.0,24.0,2000.0,2400.0
SYNTH-20-24-1-Topic-0-Cell-2,1,20.0,24.0,2019.6357488094313,2378.5655098336138
SYNTH-20-24-1-Topic-0-Cell-3,1,20.0,24.0,1959.0477974329642,2403.594037410554
SYNTH-20-24-1-Topic-8-Cell-4,1,20.0,24.0,2039.9568324127756,2430.634156484835
SYNTH-20-24-1-Topic-8-Cell-5,1,20.0,24.0,1989.8734502809575,2342.750956420323
SYNTH-20-25-1-Topic-0-Cell-1,1,20.0,25.0,2000.0,2500.0
SYNTH-20-25-1-Topic-0-Cell-2,1,20.0,25.0,2021.9534345634995,2476.0355114624545
SYNTH-20-25-1-Topic-7-Cell-3,1,20.0,25.0,1954.2140456158832,2504.018255981838
SYNTH-20-25-1-Topic-7-Cell-4,1,20.0,25.0,2044.6730967202666,2534.2500281667285
SYNTH-20-26-1-Topic-0-Cell-1,1,20.0,26.0,2000.0,2600.0
SYNTH-20-26-1-Topic-7-Cell-2,1,20.0,26.0,2021.9534345634995,2576.0355114624545
SYNTH-20-26-1-Topic-8-Cell-3,1,20.0,26.0,1954.2140456158832,2604.018255981838
SYNTH-20-26-1-Topic-8-Cell-4,1,20.0,26.0,2044.6730967202666,2634.2500281667285
SYNTH-20-27-1-Topic-0-Cell-1,1,20.0,27.0,2000.0,2700.0
SYNTH-20-27-1-Topic-5-Cell-2,1,20.0,27.0,2019.6357488094313,2678.5655098336138
SYNTH-20-27-1-Topic-7-Cell-3,1,20.0,27.0,1959.0477974329642,2703.594037410554
SYNTH-20-27-1-Topic-8-Cell-4,1,20.0,27.0,2039.9568324127756,2730.634156484835
SYNTH-20-27-1-Topic-8-Cell-5,1,20.0,27.0,1989.8734502809575,2642.750956420323
SYNTH-20-28-1-Topic-8-Cell-1,1,20.0,28.0,2000.0,2800.0
SYNTH-20-28-1-Topic-8-Cell-2,1,20.0,28.0,2019.6357488094313,2778.5655098336138
SYNTH-20-28-1-Topic-8-Cell-3,1,20.0,28.0,1959.0477974329642,2803.594037410554
SYNTH-20-28-1-Topic-8-Cell-4,1,20.0,28.0,2039.9568324127756,2830.634156484835
SYNTH-20-28-1-Topic-8-Cell-5,1,20.0,28.0,1989.8734502809575,2742.750956420323
SYNTH-20-29-1-Topic-0-Cell-1,1,20.0,29.0,2000.0,2900.0
SYNTH-20-29-1-Topic-0-Cell-2,1,20.0,29.0,2017.924904260718,2880.4330770454126
SYNTH-20-29-1-Topic-0-Cell-3,1,20.0,29.0,1962.6159247908558,2903.2808922704635
SYNTH-20-29-1-Topic-0-Cell-4,1,20.0,29.0,2036.4754307315513,2927.965030894812
SYNTH-20-29-1-Topic-8-Cell-5,1,20.0,29.0,1990.755767148638,2847.7390123930245
SYNTH-20-29-1-Topic-8-Cell-6,1,20.0,29.0,1968.1523766524972,2950.065579198177
SYNTH-20-30-1-Topic-0-Cell-1,1,20.0,30.0,2000.0,3000.0
SYNTH-20-30-1-Topic-8-Cell-2,1,20.0,30.0,2021.9534345634995,2976.0355114624545
SYNTH-20-30-1-Topic-8-Cell-3,1,20.0,30.0,1954.2140456158832,3004.018255981838
SYNTH-20-30-1-Topic-8-Cell-4,1,20.0,30.0,2044.6730967202666,3034.2500281667285
SYNTH-20-31-1-Topic-8-Cell-1,1,20.0,31.0,2000.0,3100.0
SYNTH-20-31-1-Topic-8-Cell-2,1,20.0,31.0,2021.9534345634995,3076.0355114624545
SYNTH-20-31-1-Topic-8-Cell-3,1,20.0,31.0,1954.2140456158832,3104.018255981838
SYNTH-20-31-1-Topic-8-Cell-4,1,20.0,31.0,2044.6730967202666,3134.2500281667285
SYNTH-20-32-1-Topic-0-Cell-1,1,20.0,32.0,2000.0,3200.0
SYNTH-20-32-1-Topic-0-Cell-2,1,20.0,32.0,2019.6357488094313,3178.5655098336138
SYNTH-20-32-1-Topic-0-Cell-3,1,20.0,32.0,1959.0477974329642,3203.594037410554
SYNTH-20-32-1-Topic-8-Cell-4,1,20.0,32.0,2039.9568324127756,3230.634156484835
SYNTH-20-32-1-Topic-8-Cell-5,1,20.0,32.0,1989.8734502809575,3142.750956420323
SYNTH-20-33-1-Topic-0-Cell-1,1,20.0,33.0,2000.0,3300.0
SYNTH-20-33-1-Topic-7-Cell-2,1,20.0,33.0,2019.6357488094313,3278.5655098336138
SYNTH-20-33-1-Topic-7-Cell-3,1,20.0,33.0,1959.0477974329642,3303.594037410554
SYNTH-20-33-1-Topic-7-Cell-4,1,20.0,33.0,2039.9568324127756,3330.634156484835
SYNTH-20-33-1-Topic-9-Cell-5,1,20.0,33.0,1989.8734502809575,3242.750956420323
SYNTH-20-34-1-Topic-0-Cell-1,1,20.0,34.0,2000.0,3400.0
SYNTH-20-34-1-Topic-8-Cell-2,1,20.0,34.0,2019.6357488094313,3378.5655098336138
SYNTH-20-34-1-Topic-8-Cell-3,1,20.0,34.0,1959.0477974329642,3403.594037410554
SYNTH-20-34-1-Topic-8-Cell-4,1,20.0,34.0,2039.9568324127756,3430.634156484835
SYNTH-20-34-1-Topic-9-Cell-5,1,20.0,34.0,1989.8734502809575,3342.750956420323
SYNTH-20-35-1-Topic-0-Cell-1,1,20.0,35.0,2000.0,3500.0
SYNTH-20-35-1-Topic-8-Cell-2,1,20.0,35.0,2019.6357488094313,3478.5655098336138
SYNTH-20-35-1-Topic-8-Cell-3,1,20.0,35.0,1959.0477974329642,3503.594037410554
SYNTH-20-35-1-Topic-8-Cell-4,1,20.0,35.0,2039.9568324127756,3530.634156484835
SYNTH-20-35-1-Topic-8-Cell-5,1,20.0,35.0,1989.8734502809575,3442.750956420323
SYNTH-20-37-1-Topic-6-Cell-1,1,20.0,37.0,2000.0,3700.0
SYNTH-20-37-1-Topic-6-Cell-2,1,20.0,37.0,2019.6357488094313,3678.5655098336138
SYNTH-20-37-1-Topic-6-Cell-3,1,20.0,37.0,1959.0477974329642,3703.594037410554
SYNTH-20-37-1-Topic-6-Cell-4,1,20.0,37.0,2039.9568324127756,3730.634156484835
SYNTH-20-37-1-Topic-8-Cell-5,1,20.0,37.0,1989.8734502809575,3642.750956420323
SYNTH-20-38-1-Topic-0-Cell-1,1,20.0,38.0,2000.0,3800.0
SYNTH-20-38-1-Topic-0-Cell-2,1,20.0,38.0,2019.6357488094313,3778.5655098336138
SYNTH-20-38-1-Topic-9-Cell-3,1,20.0,38.0,1959.0477974329642,3803.594037410554
SYNTH-20-38-1-Topic-9-Cell-4,1,20.0,38.0,2039.9568324127756,3830.634156484835
SYNTH-20-38-1-Topic-10-Cell-5,1,20.0,38.0,1989.8734502809575,3742.750956420323
SYNTH-20-39-1-Topic-8-Cell-1,1,20.0,39.0,2000.0,3900.0
SYNTH-20-39-1-Topic-8-Cell-2,1,20.0,39.0,2019.6357488094313,3878.5655098336138
SYNTH-20-39-1-Topic-8-Cell-3,1,20.0,39.0,1959.0477974329642,3903.594037410554
SYNTH-20-39-1-Topic-8-Cell-4,1,20.0,39.0,2039.9568324127756,3930.634156484835
SYNTH-20-39-1-Topic-8-Cell-5,1,20.0,39.0,1989.8734502809575,3842.750956420323
SYNTH-20-40-1-Topic-0-Cell-1,1,20.0,40.0,2000.0,4000.0
SYNTH-20-40-1-Topic-8-Cell-2,1,20.0,40.0,2019.6357488094313,3978.5655098336138
SYNTH-20-40-1-Topic-8-Cell-3,1,20.0,40.0,1959.0477974329642,4003.594037410554
SYNTH-20-40-1-Topic-8-Cell-4,1,20.0,40.0,2039.9568324127756,4030.634156484835
SYNTH-20-40-1-Topic-8-Cell-5,1,20.0,40.0,1989.8734502809575,3942.750956420323
SYNTH-20-41-1-Topic-0-Cell-1,1,20.0,41.0,2000.0,4100.0
SYNTH-20-41-1-Topic-0-Cell-2,1,20.0,41.0,2017.924904260718,4080.4330770454126
SYNTH-20-41-1-Topic-0-Cell-3,1,20.0,41.0,1962.6159247908558,4103.2808922704635
SYNTH-20-41-1-Topic-7-Cell-4,1,20.0,41.0,2036.4754307315513,4127.965030894812
SYNTH-20-41-1-Topic-7-Cell-5,1,20.0,41.0,1990.755767148638,4047.7390123930245
SYNTH-20-41-1-Topic-7-Cell-6,1,20.0,41.0,1968.1523766524972,4150.065579198177
SYNTH-20-42-1-Topic-4-Cell-1,1,20.0,42.0,2000.0,4200.0
SYNTH-20-42-1-Topic-4-Cell-2,1,20.0,42.0,2021.9534345634995,4176.035511462454
SYNTH-20-42-1-Topic-4-Cell-3,1,20.0,42.0,1954.2140456158832,4204.018255981839
SYNTH-20-42-1-Topic-7-Cell-4,1,20.0,42.0,2044.6730967202666,4234.250028166729
SYNTH-20-43-1-Topic-8-Cell-1,1,20.0,43.0,2000.0,4300.0
SYNTH-20-43-1-Topic-8-Cell-2,1,20.0,43.0,2019.6357488094313,4278.565509833614
SYNTH-20-43-1-Topic-8-Cell-3,1,20.0,43.0,1959.0477974329642,4303.594037410554
SYNTH-20-43-1-Topic-9-Cell-4,1,20.0,43.0,2039.9568324127756,4330.634156484835
SYNTH-20-43-1-Topic-9-Cell-5,1,20.0,43.0,1989.8734502809575,4242.750956420323
SYNTH-20-44-1-Topic-0-Cell-1,1,20.0,44.0,2000.0,4400.0
SYNTH-20-44-1-Topic-0-Cell-2,1,20.0,44.0,2019.6357488094313,4378.565509833614
SYNTH-20-44-1-Topic-0-Cell-3,1,20.0,44.0,1959.0477974329642,4403.594037410554
SYNTH-20-44-1-Topic-0-Cell-4,1,20.0,44.0,2039.9568324127756,4430.634156484835
SYNTH-20-44-1-Topic-0-Cell-5,1,20.0,44.0,1989.8734502809575,4342.750956420323
SYNTH-20-45-1-Topic-0-Cell-1,1,20.0,45.0,2000.0,4500.0
SYNTH-20-45-1-Topic-7-Cell-2,1,20.0,45.0,2019.6357488094313,4478.565509833614
SYNTH-20-45-1-Topic-8-Cell-3,1,20.0,45.0,1959.0477974329642,4503.594037410554
SYNTH-20-45-1-Topic-8-Cell-4,1,20.0,45.0,2039.9568324127756,4530.634156484835
SYNTH-20-45-1-Topic-10-Cell-5,1,20.0,45.0,1989.8734502809575,4442.750956420323
SYNTH-20-46-1-Topic-0-Cell-1,1,20.0,46.0,2000.0,4600.0
SYNTH-20-46-1-Topic-4-Cell-2,1,20.0,46.0,2019.6357488094313,4578.565509833614
SYNTH-20-46-1-Topic-8-Cell-3,1,20.0,46.0,1959.0477974329642,4603.594037410554
SYNTH-20-46-1-Topic-8-Cell-4,1,20.0,46.0,2039.9568324127756,4630.634156484835
SYNTH-20-46-1-Topic-8-Cell-5,1,20.0,46.0,1989.8734502809575,4542.750956420323
SYNTH-20-47-1-Topic-8-Cell-1,1,20.0,47.0,2000.0,4700.0
SYNTH-20-47-1-Topic-8-Cell-2,1,20.0,47.0,2019.6357488094313,4678.565509833614
SYNTH-20-47-1-Topic-8-Cell-3,1,20.0,47.0,1959.0477974329642,4703.594037410554
SYNTH-20-47-1-Topic-9-Cell-4,1,20.0,47.0,2039.9568324127756,4730.634156484835
SYNTH-20-47-1-Topic-9-Cell-5,1,20.0,47.0,1989.8734502809575,4642.750956420323
SYNTH-20-48-1-Topic-7-Cell-1,1,20.0,48.0,2000.0,4800.0
SYNTH-20-48-1-Topic-7-Cell-2,1,20.0,48.0,2021.9534345634995,4776.035511462454
SYNTH-20-48-1-Topic-10-Cell-3,1,20.0,48.0,1954.2140456158832,4804.018255981839
SYNTH-20-48-1-Topic-10-Cell-4,1,20.0,48.0,2044.6730967202666,4834.250028166729
SYNTH-20-49-1-Topic-0-Cell-1,1,20.0,49.0,2000.0,4900.0
SYNTH-20-49-1-Topic-8-Cell-2,1,20.0,49.0,2019.6357488094313,4878.565509833614
SYNTH-20-49-1-Topic-8-Cell-3,1,20.0,49.0,1959.0477974329642,4903.594037410554
SYNTH-20-49-1-Topic-8-Cell-4,1,20.0,49.0,2039.9568324127756,4930.634156484835
SYNTH-20-49-1-Topic-8-Cell-5,1,20.0,49.0,1989.8734502809575,4842.750956420323
SYNTH-20-50-1-Topic-8-Cell-1,1,20.0,50.0,2000.0,5000.0
SYNTH-20-50-1-Topic-8-Cell-2,1,20.0,50.0,2025.3496427097466,4972.328192183713
SYNTH-20-50-1-Topic-8-Cell-3,1,20.0,50.0,1947.1309338224526,5004.639882345574
SYNTH-21-1-1-Topic-4-Cell-1,1,21.0,1.0,2100.0,150.0
SYNTH-21-1-1-Topic-8-Cell-2,1,21.0,1.0,2119.6357488094313,128.5655098336136
SYNTH-21-1-1-Topic-8-Cell-3,1,21.0,1.0,2059.047797432964,153.59403741055414
SYNTH-21-1-1-Topic-8-Cell-4,1,21.0,1.0,2139.956832412776,180.63415648483507
SYNTH-21-1-1-Topic-8-Cell-5,1,21.0,1.0,2089.8734502809575,92.75095642032298
SYNTH-21-2-1-Topic-0-Cell-1,1,21.0,2.0,2100.0,250.0
SYNTH-21-2-1-Topic-0-Cell-2,1,21.0,2.0,2119.6357488094313,228.5655098336136
SYNTH-21-2-1-Topic-7-Cell-3,1,21.0,2.0,2059.047797432964,253.59403741055414
SYNTH-21-2-1-Topic-7-Cell-4,1,21.0,2.0,2139.956832412776,280.6341564848351
SYNTH-21-2-1-Topic-9-Cell-5,1,21.0,2.0,2089.8734502809575,192.75095642032298
SYNTH-21-3-1-Topic-0-Cell-1,1,21.0,3.0,2100.0,350.0
SYNTH-21-3-1-Topic-0-Cell-2,1,21.0,3.0,2121.9534345634997,326.0355114624546
SYNTH-21-3-1-Topic-0-Cell-3,1,21.0,3.0,2054.214045615883,354.0182559818382
SYNTH-21-3-1-Topic-8-Cell-4,1,21.0,3.0,2144.6730967202666,384.2500281667286
SYNTH-21-4-1-Topic-7-Cell-1,1,21.0,4.0,2100.0,450.0
SYNTH-21-4-1-Topic-7-Cell-2,1,21.0,4.0,2121.9534345634997,426.0355114624546
SYNTH-21-4-1-Topic-8-Cell-3,1,21.0,4.0,2054.214045615883,454.0182559818382
SYNTH-21-4-1-Topic-10-Cell-4,1,21.0,4.0,2144.6730967202666,484.2500281667286
SYNTH-21-5-1-Topic-0-Cell-1,1,21.0,5.0,2100.0,550.0
SYNTH-21-5-1-Topic-0-Cell-2,1,21.0,5.0,2119.6357488094313,528.5655098336136
SYNTH-21-5-1-Topic-0-Cell-3,1,21.0,5.0,2059.047797432964,553.5940374105542
SYNTH-21-5-1-Topic-4-Cell-4,1,21.0,5.0,2139.956832412776,580.6341564848351
SYNTH-21-5-1-Topic-8-Cell-5,1,21.0,5.0,2089.8734502809575,492.75095642032295
SYNTH-21-6-1-Topic-4-Cell-1,1,21.0,6.0,2100.0,650.0
SYNTH-21-6-1-Topic-4-Cell-2,1,21.0,6.0,2119.6357488094313,628.5655098336136
SYNTH-21-6-1-Topic-7-Cell-3,1,21.0,6.0,2059.047797432964,653.5940374105542
SYNTH-21-6-1-Topic-7-Cell-4,1,21.0,6.0,2139.956832412776,680.6341564848351
SYNTH-21-6-1-Topic-7-Cell-5,1,21.0,6.0,2089.8734502809575,592.750956420323
SYNTH-21-7-1-Topic-0-Cell-1,1,21.0,7.0,2100.0,750.0
SYNTH-21-7-1-Topic-7-Cell-2,1,21.0,7.0,2119.6357488094313,728.5655098336136
SYNTH-21-7-1-Topic-8-Cell-3,1,21.0,7.0,2059.047797432964,753.5940374105542
SYNTH-21-7-1-Topic-8-Cell-4,1,21.0,7.0,2139.956832412776,780.6341564848351
SYNTH-21-7-1-Topic-8-Cell-5,1,21.0,7.0,2089.8734502809575,692.750956420323
SYNTH-21-8-1-Topic-8-Cell-1,1,21.0,8.0,2100.0,850.0
SYNTH-21-8-1-Topic-8-Cell-2,1,21.0,8.0,2119.6357488094313,828.5655098336136
SYNTH-21-8-1-Topic-9-Cell-3,1,21.0,8.0,2059.047797432964,853.5940374105542
SYNTH-21-8-1-Topic-9-Cell-4,1,21.0,8.0,2139.956832412776,880.6341564848351
SYNTH-21-8-1-Topic-9-Cell-5,1,21.0,8.0,2089.8734502809575,792.750956420323
SYNTH-21-9-1-Topic-0-Cell-1,1,21.0,9.0,2100.0,950.0
SYNTH-21-9-1-Topic-0-Cell-2,1,21.0,9.0,2117.924904260718,930.4330770454125
SYNTH-21-9-1-Topic-8-Cell-3,1,21.0,9.0,2062.615924790856,953.2808922704633
SYNTH-21-9-1-Topic-10-Cell-4,1,21.0,9.0,2136.475430731551,977.9650308948122
SYNTH-21-9-1-Topic-10-Cell-5,1,21.0,9.0,2090.755767148638,897.7390123930243
SYNTH-21-9-1-Topic-10-Cell-6,1,21.0,9.0,2068.152376652497,1000.0655791981769
SYNTH-21-10-1-Topic-0-Cell-1,1,21.0,10.0,2100.0,1050.0
SYNTH-21-10-1-Topic-0-Cell-2,1,21.0,10.0,2121.9534345634997,1026.0355114624547
SYNTH-21-10-1-Topic-8-Cell-3,1,21.0,10.0,2054.214045615883,1054.0182559818381
SYNTH-21-10-1-Topic-8-Cell-4,1,21.0,10.0,2144.6730967202666,1084.2500281667287
SYNTH-21-11-1-Topic-0-Cell-1,1,21.0,11.0,2100.0,1150.0
SYNTH-21-11-1-Topic-0-Cell-2,1,21.0,11.0,2117.924904260718,1130.4330770454126
SYNTH-21-11-1-Topic-0-Cell-3,1,21.0,11.0,2062.615924790856,1153.2808922704633
SYNTH-21-11-1-Topic-0-Cell-4,1,21.0,11.0,2136.475430731551,1177.9650308948123
SYNTH-21-11-1-Topic-0-Cell-5,1,21.0,11.0,2090.755767148638,1097.7390123930243
SYNTH-21-11-1-Topic-7-Cell-6,1,21.0,11.0,2068.152376652497,1200.065579198177
SYNTH-21-12-1-Topic-8-Cell-1,1,21.0,12.0,2100.0,1250.0
SYNTH-21-12-1-Topic-10-Cell-2,1,21.0,12.0,2119.6357488094313,1228.5655098336135
SYNTH-21-12-1-Topic-10-Cell-3,1,21.0,12.0,2059.047797432964,1253.5940374105542
SYNTH-21-12-1-Topic-10-Cell-4,1,21.0,12.0,2139.956832412776,1280.634156484835
SYNTH-21-12-1-Topic-10-Cell-5,1,21.0,12.0,2089.8734502809575,1192.750956420323
SYNTH-21-13-1-Topic-0-Cell-1,1,21.0,13.0,2100.0,1350.0
SYNTH-21-13-1-Topic-0-Cell-2,1,21.0,13.0,2117.924904260718,1330.4330770454126
SYNTH-21-13-1-Topic-0-Cell-3,1,21.0,13.0,2062.615924790856,1353.2808922704633
SYNTH-21-13-1-Topic-1-Cell-4,1,21.0,13.0,2136.475430731551,1377.9650308948123
SYNTH-21-13-1-Topic-7-Cell-5,1,21.0,13.0,2090.755767148638,1297.7390123930243
SYNTH-21-13-1-Topic-8-Cell-6,1,21.0,13.0,2068.152376652497,1400.065579198177
SYNTH-21-14-1-Topic-8-Cell-1,1,21.0,14.0,2100.0,1450.0
SYNTH-21-14-1-Topic-8-Cell-2,1,21.0,14.0,2119.6357488094313,1428.5655098336135
SYNTH-21-14-1-Topic-8-Cell-3,1,21.0,14.0,2059.047797432964,1453.5940374105542
SYNTH-21-14-1-Topic-8-Cell-4,1,21.0,14.0,2139.956832412776,1480.634156484835
SYNTH-21-14-1-Topic-8-Cell-5,1,21.0,14.0,2089.8734502809575,1392.750956420323
SYNTH-21-15-1-Topic-0-Cell-1,1,21.0,15.0,2100.0,1550.0
SYNTH-21-15-1-Topic-0-Cell-2,1,21.0,15.0,2117.924904260718,1530.4330770454126
SYNTH-21-15-1-Topic-0-Cell-3,1,21.0,15.0,2062.615924790856,1553.2808922704633
SYNTH-21-15-1-Topic-0-Cell-4,1,21.0,15.0,2136.475430731551,1577.9650308948123
SYNTH-21-15-1-Topic-0-Cell-5,1,21.0,15.0,2090.755767148638,1497.7390123930243
SYNTH-21-15-1-Topic-0-Cell-6,1,21.0,15.0,2068.152376652497,1600.065579198177
SYNTH-21-16-1-Topic-0-Cell-1,1,21.0,16.0,2100.0,1650.0
SYNTH-21-16-1-Topic-0-Cell-2,1,21.0,16.0,2117.924904260718,1630.4330770454126
SYNTH-21-16-1-Topic-7-Cell-3,1,21.0,16.0,2062.615924790856,1653.2808922704633
SYNTH-21-16-1-Topic-8-Cell-4,1,21.0,16.0,2136.475430731551,1677.9650308948123
SYNTH-21-16-1-Topic-8-Cell-5,1,21.0,16.0,2090.755767148638,1597.7390123930243
SYNTH-21-16-1-Topic-8-Cell-6,1,21.0,16.0,2068.152376652497,1700.065579198177
SYNTH-21-17-1-Topic-4-Cell-1,1,21.0,17.0,2100.0,1750.0
SYNTH-21-17-1-Topic-4-Cell-2,1,21.0,17.0,2121.9534345634997,1726.0355114624547
SYNTH-21-17-1-Topic-8-Cell-3,1,21.0,17.0,2054.214045615883,1754.0182559818381
SYNTH-21-17-1-Topic-8-Cell-4,1,21.0,17.0,2144.6730967202666,1784.2500281667287
SYNTH-21-18-1-Topic-8-Cell-1,1,21.0,18.0,2100.0,1850.0
SYNTH-21-18-1-Topic-8-Cell-2,1,21.0,18.0,2119.6357488094313,1828.5655098336135
SYNTH-21-18-1-Topic-8-Cell-3,1,21.0,18.0,2059.047797432964,1853.5940374105542
SYNTH-21-18-1-Topic-8-Cell-4,1,21.0,18.0,2139.956832412776,1880.634156484835
SYNTH-21-18-1-Topic-8-Cell-5,1,21.0,18.0,2089.8734502809575,1792.750956420323
SYNTH-21-19-1-Topic-7-Cell-1,1,21.0,19.0,2100.0,1950.0
SYNTH-21-19-1-Topic-7-Cell-2,1,21.0,19.0,2119.6357488094313,1928.5655098336135
SYNTH-21-19-1-Topic-8-Cell-3,1,21.0,19.0,2059.047797432964,1953.5940374105542
SYNTH-21-19-1-Topic-8-Cell-4,1,21.0,19.0,2139.956832412776,1980.634156484835
SYNTH-21-19-1-Topic-8-Cell-5,1,21.0,19.0,2089.8734502809575,1892.750956420323
SYNTH-21-20-1-Topic-8-Cell-1,1,21.0,20.0,2100.0,2050.0
SYNTH-21-20-1-Topic-8-Cell-2,1,21.0,20.0,2119.6357488094313,2028.5655098336135
