Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000026452,Syt2,Gene Expression,-0.0003853856832201502,0.720928733098281,0.9999689940750058,1,1.6466388748997445e-05,1
ENSMUSG00000000538,Tom1l2,Gene Expression,-0.0003853856832201502,0.720928733098281,0.9999689940750058,1,1.6466388748997445e-05,1
ENSMUSG00000035078,Mtmr9,Gene Expression,-0.0003853856832201502,0.720928733098281,0.9999689940750058,1,1.6466388748997445e-05,1
ENSMUSG00000031738,Irx6,Gene Expression,-0.0003853856832201502,0.720928733098281,0.9999689940750058,1,1.6466388748997445e-05,1
ENSMUSG00000040616,Tmem51,Gene Expression,-0.0003854705171534101,0.9818213671524082,0.9999689940750058,3,9.836649549302298e-05,2
ENSMUSG00000040594,Ranbp17,Gene Expression,-0.0003858489316121069,0.7178496550895448,0.9999689940750058,1,0.000722081639956036,1
ENSMUSG00000022793,B4galt4,Gene Expression,-0.0003860944998177515,0.7162192873522872,0.9999689940750058,1,0.0005907940690549387,1
ENSMUSG00000021047,Nova1,Gene Expression,-0.00038609449981776494,0.7162192873518316,0.9999689940750058,1,0.00043324898397362167,1
ENSMUSG00000059974,Ntm,Gene Expression,-0.0003861460168209317,0.7158774213081506,0.9999689940750058,1,0.0005863520083853526,1
ENSMUSG00000036646,Man1b1,Gene Expression,-0.00038687771705417313,0.9908594960278733,0.9999689940750058,5,0.0012633737057701812,5
ENSMUSG00000028789,Azin2,Gene Expression,-0.0003869954832487762,0.9775730487456555,0.9999689940750058,5,0.00023957257841883433,4
ENSMUSG00000033533,Acsm1,Gene Expression,-0.0003870722000523362,0.9929724859283697,0.9999689940750058,3,0.0002736171331028766,3
ENSMUSG00000053886,Sh2d4a,Gene Expression,-0.000387106114355034,0.9365264647549962,0.9999689940750058,2,0.0003486570492127771,2
ENSMUSG00000038451,Spsb2,Gene Expression,-0.00038722961494941133,0.9806392582826327,0.9999689940750058,7,0.00018870987692491293,4
ENSMUSG00000044337,Ackr3,Gene Expression,-0.0003879162197272149,0.9572743287036658,0.9999689940750058,8,0.0008860071865172093,8
ENSMUSG00000081058,Hist2h3c2,Gene Expression,-0.0003880040055050825,0.7035863887816229,0.9999689940750058,1,3.4876930731329114e-05,1
ENSMUSG00000002799,Jag2,Gene Expression,-0.0003880333008026458,0.7033932023135199,0.9999689940750058,1,6.846779377985242e-05,1
ENSMUSG00000021306,Gpr137b,Gene Expression,-0.00038852786288954807,0.7001347346671909,0.9999689940750058,1,3.0367919437403385e-05,1
ENSMUSG00000023047,Amhr2,Gene Expression,-0.0003885278628895493,0.7001347346671827,0.9999689940750058,2,6.073583887480677e-05,1
ENSMUSG00000022821,Hgd,Gene Expression,-0.00038862991708619207,0.6994630253316108,0.9999689940750058,1,2.1918161077923524e-05,1
ENSMUSG00000022868,Ahsg,Gene Expression,-0.0003886353085019715,0.6994275461687596,0.9999689940750058,1,0.001321776561275456,1
ENSMUSG00000033392,Clasp2,Gene Expression,-0.00038875104017959945,0.9791180073491678,0.9999689940750058,6,0.0009146302146153742,5
ENSMUSG00000057246,BC051142,Gene Expression,-0.0003891095929044415,0.6963090099193694,0.9999689940750058,1,0.0003405450529050301,1
ENSMUSG00000021179,Nrde2,Gene Expression,-0.0003892169482593672,0.9893420704220316,0.9999689940750058,62,0.0037753550700014415,52
ENSMUSG00000035413,Tmem98,Gene Expression,-0.00038934945396682,0.9897510633357961,0.9999689940750058,17,0.0028937190580066675,15
ENSMUSG00000031748,Gnao1,Gene Expression,-0.0003899901635311139,0.9910541600665534,0.9999689940750058,6,0.000823548102369176,6
ENSMUSG00000052033,Pfdn4,Gene Expression,-0.0003902134166234797,0.6890710239849117,0.9999689940750058,1,0.0009283906799434751,1
ENSMUSG00000043705,Capn13,Gene Expression,-0.00039026312176098613,0.6887457604282721,0.9999689940750058,1,4.510400064502712e-05,1
ENSMUSG00000032374,Plod2,Gene Expression,-0.0003903053977597689,0.6884691574087956,0.9999689940750058,1,1.2937096402662891e-05,1
ENSMUSG00000033255,Gm5134,Gene Expression,-0.0003903053977597689,0.6884691574087956,0.9999689940750058,1,1.2937096402662891e-05,1
ENSMUSG00000095741,Rhox2f,Gene Expression,-0.0003903053977597703,0.6884691574087862,0.9999689940750058,2,2.5874192805325782e-05,1
ENSMUSG00000042763,Maneal,Gene Expression,-0.0003904389679174209,0.9514250106458156,0.9999689940750058,5,0.0006479176340326375,4
ENSMUSG00000030752,Kdm8,Gene Expression,-0.0003907395478096133,0.6856310207524468,0.9999689940750058,1,7.973907680496105e-05,1
ENSMUSG00000021392,Nol8,Gene Expression,-0.0003913071012181155,0.6819274805136446,0.9999689940750058,1,0.00031830537598061997,1
ENSMUSG00000029815,Malsu1,Gene Expression,-0.0003913071012181155,0.6819274805136446,0.9999689940750058,1,0.00031830537598061997,1
ENSMUSG00000058318,Phf21a,Gene Expression,-0.00039138468629698354,0.9604278934131343,0.9999689940750058,2,0.0006852470393427188,2
ENSMUSG00000062070,Pgk1,Gene Expression,-0.00039149209306936885,0.6807219744342807,0.9999689940750058,1,4.2544908409848284e-05,1
ENSMUSG00000018821,Avpi1,Gene Expression,-0.00039177977249329175,0.9416471124812228,0.9999689940750058,2,0.00029032898399282365,2
ENSMUSG00000028521,Slc35d1,Gene Expression,-0.000391819987780708,0.9909430192631273,0.9999689940750058,9,0.002088155533176232,7
ENSMUSG00000034683,Ppp1r1c,Gene Expression,-0.00039194657077785337,0.9506325275039009,0.9999689940750058,2,0.0003212827820453917,2
ENSMUSG00000050640,Tmem150c,Gene Expression,-0.0003919920082965671,0.9361191760681761,0.9999689940750058,3,0.0006619873115531904,3
ENSMUSG00000020027,Socs2,Gene Expression,-0.00039214269756438695,0.6764887790872564,0.9999689940750058,1,1.515739885622e-05,1
ENSMUSG00000050201,Otop2,Gene Expression,-0.00039214269756438695,0.6764887790872564,0.9999689940750058,1,1.515739885622e-05,1
ENSMUSG00000022610,Mapk12,Gene Expression,-0.00039214269756438695,0.6764887790872564,0.9999689940750058,1,1.515739885622e-05,1
ENSMUSG00000020642,Rnf144a,Gene Expression,-0.00039214269756438695,0.6764887790872564,0.9999689940750058,1,1.515739885622e-05,1
ENSMUSG00000015882,Lcorl,Gene Expression,-0.0003921600226088453,0.6763761915907205,0.9999689940750058,1,3.3672200826965415e-05,1
ENSMUSG00000030287,Itpr2,Gene Expression,-0.00039229375542194445,0.6755073671554477,0.9999689940750058,1,0.001146835545812528,1
ENSMUSG00000020722,Cacng1,Gene Expression,-0.00039229375542194445,0.6755073671554477,0.9999689940750058,1,0.001146835545812528,1
ENSMUSG00000022833,Ccdc14,Gene Expression,-0.0003923378260407557,0.6752211473579939,0.9999689940750058,1,1.42022977809601e-05,1
ENSMUSG00000029378,Areg,Gene Expression,-0.0003923378260407557,0.6752211473579939,0.9999689940750058,1,1.42022977809601e-05,1
ENSMUSG00000064220,Hist2h2aa1,Gene Expression,-0.0003923378260407557,0.6752211473579939,0.9999689940750058,1,1.42022977809601e-05,1
ENSMUSG00000027201,Myef2,Gene Expression,-0.0003926303209890144,0.7445345560396813,0.9999689940750058,2,0.0024446516659992115,2
ENSMUSG00000038304,Cd160,Gene Expression,-0.000392653842203152,0.6731701355242148,0.9999689940750058,1,0.0014714116436839982,1
ENSMUSG00000046550,Spin2c,Gene Expression,-0.0003927477587290216,0.6725610647606606,0.9999689940750058,2,0.00022506440725902425,1
ENSMUSG00000028578,Caap1,Gene Expression,-0.0003932115760022594,0.9913551377660768,0.9999689940750058,37,0.001945918977764379,33
ENSMUSG00000028970,Abcb1b,Gene Expression,-0.0003932708543107454,0.6691726062205471,0.9999689940750058,1,0.0006340229033760317,1
ENSMUSG00000022875,Kng1,Gene Expression,-0.0003932708543107454,0.6691726062205471,0.9999689940750058,1,0.0006340229033760317,1
ENSMUSG00000064061,Dzip3,Gene Expression,-0.000393282361580811,0.6690981408818822,0.9999689940750058,1,0.0002523780489166728,1
ENSMUSG00000056698,Elmod3,Gene Expression,-0.00039339960287075647,0.9907303715366345,0.9999689940750058,10,0.0008205699982835077,8
ENSMUSG00000027331,Knstrn,Gene Expression,-0.0003934462947781865,0.9800127490046101,0.9999689940750058,13,0.0007148109104510653,13
ENSMUSG00000030249,Abcc9,Gene Expression,-0.0003934984705015209,0.6677002714853657,0.9999689940750058,1,0.00047843446082976624,1
ENSMUSG00000025041,Nt5c2,Gene Expression,-0.0003934984705015209,0.6677002714853657,0.9999689940750058,1,0.00047843446082976624,1
ENSMUSG00000007035,Msh5,Gene Expression,-0.00039350137823072255,0.9871059583507064,0.9999689940750058,2,6.988677122922291e-05,2
ENSMUSG00000032777,Gtf3c1,Gene Expression,-0.0003940440042094771,0.9932235470501004,0.9999689940750058,115,0.005953408063140847,89
ENSMUSG00000024087,Cyp1b1,Gene Expression,-0.00039409360210281247,0.6638567152288231,0.9999689940750058,1,0.0004813877599706907,1
ENSMUSG00000051950,B3glct,Gene Expression,-0.00039425327312168196,0.984423345201107,0.9999689940750058,6,0.0013035810222585668,5
ENSMUSG00000019842,Traf3ip2,Gene Expression,-0.00039441172342930583,0.6618057959125083,0.9999689940750058,1,0.0005692322417171671,1
ENSMUSG00000029522,Pla2g1b,Gene Expression,-0.0003947548658111227,0.6595964081431436,0.9999689940750058,1,0.0015291140610833706,1
ENSMUSG00000030452,Nipa2,Gene Expression,-0.00039495899779432394,0.6582834710284964,0.9999689940750058,2,0.0021365703319247095,1
ENSMUSG00000029009,Mthfr,Gene Expression,-0.0003951697743166472,0.9844776988926386,0.9999689940750058,6,0.0002567878010076251,5
ENSMUSG00000022181,C6,Gene Expression,-0.0003951811218008032,0.6568560090131439,0.9999689940750058,1,0.0003235884527603813,1
ENSMUSG00000023143,Nagpa,Gene Expression,-0.0003951811218008049,0.6568560090130464,0.9999689940750058,3,0.0009707653582811439,1
ENSMUSG00000031723,Txnl4b,Gene Expression,-0.000395217391647812,0.6566230424731183,0.9999689940750058,1,2.955089697432812e-05,1
ENSMUSG00000048163,Selplg,Gene Expression,-0.000395409325434821,0.655390779764135,0.9999689940750058,1,1.4691939923747531e-05,1
ENSMUSG00000029290,Zfp326,Gene Expression,-0.000395409325434821,0.655390779764135,0.9999689940750058,1,1.4691939923747531e-05,1
ENSMUSG00000026027,Stradb,Gene Expression,-0.0003954183233322766,0.6553330340067666,0.9999689940750058,1,0.0002437025534851622,1
ENSMUSG00000052675,Zfp112,Gene Expression,-0.00039541832333229575,0.6553330340066437,0.9999689940750058,1,0.00011887929438300594,1
ENSMUSG00000052504,Epha3,Gene Expression,-0.00039541832333229955,0.6553330340060977,0.9999689940750058,4,0.00020754442346041757,1
ENSMUSG00000037759,Ptger2,Gene Expression,-0.00039589078806850274,0.6523038018136899,0.9999689940750058,1,2.3383753257946594e-05,1
ENSMUSG00000045284,Dcaf12l1,Gene Expression,-0.00039589078806850274,0.6523038018136899,0.9999689940750058,1,2.3383753257946594e-05,1
ENSMUSG00000032440,Tgfbr2,Gene Expression,-0.00039589944686003656,0.9492348450872895,0.9999689940750058,4,0.0008749239676846161,3
ENSMUSG00000074698,Csnk2a1,Gene Expression,-0.0003962966584539381,0.9869544681063127,0.9999689940750058,3,0.0009365248084510136,3
ENSMUSG00000027284,Cdan1,Gene Expression,-0.00039664546602779203,0.9926080260473733,0.9999689940750058,87,0.003801009068504778,75
ENSMUSG00000054659,Pm20d2,Gene Expression,-0.0003967732868118435,0.6466609807405148,0.9999689940750058,3,7.70093651566016e-05,1
ENSMUSG00000090843,Heatr4,Gene Expression,-0.00039707584910940067,0.8397159260255617,0.9999689940750058,2,0.0009403772795615586,2
ENSMUSG00000022847,Thpo,Gene Expression,-0.00039708228803256404,0.6446899554578763,0.9999689940750058,1,4.245226843508541e-05,1
ENSMUSG00000067855,Speer3,Gene Expression,-0.00039708228803256404,0.6446899554578763,0.9999689940750058,1,4.245226843508541e-05,1
ENSMUSG00000024922,Ovol1,Gene Expression,-0.00039709192504544516,0.6446285239139475,0.9999689940750058,2,0.0008081328198471699,1
ENSMUSG00000030538,Cib1,Gene Expression,-0.00039739264665733623,0.9922871860455266,0.9999689940750058,42,0.0030593860227674866,34
ENSMUSG00000018565,Elp5,Gene Expression,-0.0003981548668947309,0.9393714734589577,0.9999689940750058,9,0.001220021739271164,9
ENSMUSG00000037971,1110032A03Rik,Gene Expression,-0.0003982861223835313,0.6370349537798455,0.9999689940750058,1,0.00014388342641190387,1
ENSMUSG00000078435,AU041133,Gene Expression,-0.0003983145643135441,0.9611606296078782,0.9999689940750058,2,0.00027339424286199136,2
ENSMUSG00000046441,Cmtr2,Gene Expression,-0.0003986894924450045,0.9234493043807206,0.9999689940750058,2,0.000245459751001098,2
ENSMUSG00000032532,Cck,Gene Expression,-0.0003987378517468555,0.6341723824713775,0.9999689940750058,1,3.578926898359426e-05,1
ENSMUSG00000029371,Cxcl5,Gene Expression,-0.00039873934152353385,0.634162950897974,0.9999689940750058,1,2.629292552773159e-05,1
ENSMUSG00000051768,Xrcc1,Gene Expression,-0.00039875588974571817,0.6340581903574793,0.9999689940750058,1,0.000245235273947333,1
ENSMUSG00000046719,Nxph3,Gene Expression,-0.0003987909755562516,0.9924813056099014,0.9999689940750058,7,0.00011258922417447506,7
ENSMUSG00000046182,Gsg1l,Gene Expression,-0.00039895400250724395,0.6328045831966604,0.9999689940750058,1,3.687225395520185e-05,1
ENSMUSG00000046589,Lrrc8e,Gene Expression,-0.0003989944002091395,0.9816623709391954,0.9999689940750058,2,0.0013457352847359336,2
ENSMUSG00000099032,Tcf24,Gene Expression,-0.00039923914556892396,0.6310021213387367,0.9999689940750058,1,0.0002421888730287326,1
ENSMUSG00000019905,Gprc6a,Gene Expression,-0.00039931458647320367,0.6305256065478226,0.9999689940750058,1,0.000490470547894666,1
ENSMUSG00000022781,Pak2,Gene Expression,-0.00039938271970499953,0.6300953819412142,0.9999689940750058,1,1.4859911797875742e-05,1
ENSMUSG00000061778,Mospd2,Gene Expression,-0.0003994603775156929,0.6296051677080933,0.9999689940750058,1,2.4309481644405203e-05,1
ENSMUSG00000073678,Pgap1,Gene Expression,-0.00039947088369010375,0.6295388600994463,0.9999689940750058,1,0.00033326844921047823,1
ENSMUSG00000027985,Lef1,Gene Expression,-0.0003995156511043651,0.6292563530323191,0.9999689940750058,1,0.000722081639956036,1
ENSMUSG00000026963,Tmem210,Gene Expression,-0.0003995156511043664,0.6292563530319408,0.9999689940750058,2,0.001444163279912072,1
ENSMUSG00000039068,Zzz3,Gene Expression,-0.0003995156511043737,0.6292563530309704,0.9999689940750058,1,0.00013376469488036346,1
ENSMUSG00000091175,9130204L05Rik,Gene Expression,-0.0003995876593496943,0.6288020551231253,0.9999689940750058,1,0.0009998053476314346,1
ENSMUSG00000078451,Ppil6,Gene Expression,-0.0003995876593497115,0.6288020551228315,0.9999689940750058,2,0.002888326559824144,1
ENSMUSG00000036334,Igsf10,Gene Expression,-0.0003998647850112838,0.945466783199703,0.9999689940750058,5,0.00043925869187110515,5
ENSMUSG00000033774,Npbwr1,Gene Expression,-0.00040002325556882825,0.6260568920653731,0.9999689940750058,2,2.7512724330658634e-05,1
ENSMUSG00000053025,Sv2b,Gene Expression,-0.0004000232555688358,0.6260568920654188,0.9999689940750058,1,1.3756362165329317e-05,1
ENSMUSG00000050323,Ndufaf6,Gene Expression,-0.0004000232555688358,0.6260568920654188,0.9999689940750058,1,1.3756362165329317e-05,1
ENSMUSG00000024517,Grp,Gene Expression,-0.00040011354643192706,0.6254885178441729,0.9999689940750058,1,1.3923373882387414e-05,1
ENSMUSG00000024491,Rbm27,Gene Expression,-0.00040011354643192706,0.6254885178441729,0.9999689940750058,1,1.3923373882387414e-05,1
ENSMUSG00000032519,Slc25a38,Gene Expression,-0.00040011354643192706,0.6254885178441729,0.9999689940750058,1,1.3923373882387414e-05,1
ENSMUSG00000030555,Ttc23,Gene Expression,-0.00040011354643193237,0.6254885178433002,0.9999689940750058,3,4.1770121647162234e-05,1
ENSMUSG00000038827,Abitram,Gene Expression,-0.0004002213597661592,0.6248101325002309,0.9999689940750058,1,0.0002540222055871397,1
ENSMUSG00000026527,Rgs7,Gene Expression,-0.0004002213597661592,0.6248101325002309,0.9999689940750058,1,0.0002540222055871397,1
ENSMUSG00000059921,Unc5c,Gene Expression,-0.0004009648698413591,0.6201404795749034,0.9999689940750058,1,4.376252363369916e-05,1
ENSMUSG00000040287,Stac3,Gene Expression,-0.0004009648698413591,0.6201404795749034,0.9999689940750058,1,4.376252363369916e-05,1
ENSMUSG00000021391,Cenpp,Gene Expression,-0.0004009648698413591,0.6201404795749034,0.9999689940750058,1,4.376252363369916e-05,1
ENSMUSG00000030889,Vwa3a,Gene Expression,-0.0004009648698413591,0.6201404795749034,0.9999689940750058,1,4.376252363369916e-05,1
ENSMUSG00000054999,Naaladl1,Gene Expression,-0.0004010019377331609,0.9269180584745993,0.9999689940750058,3,0.0006179899370039875,3
ENSMUSG00000050332,Amer1,Gene Expression,-0.0004010267487211172,0.6197525321400507,0.9999689940750058,1,1.651520904600845e-05,1
ENSMUSG00000031109,Enox2,Gene Expression,-0.0004010267487211172,0.6197525321400507,0.9999689940750058,1,1.651520904600845e-05,1
ENSMUSG00000042446,Zmym4,Gene Expression,-0.00040104125028230127,0.9397884307015877,0.9999689940750058,7,0.0017075340336112905,7
ENSMUSG00000026622,Nek2,Gene Expression,-0.0004011892528175013,0.6187342226267355,0.9999689940750058,1,2.8092513370047513e-05,1
ENSMUSG00000058258,Idi1,Gene Expression,-0.00040125034223825306,0.6183516032868038,0.9999689940750058,1,1.4420269436991845e-05,1
ENSMUSG00000035683,Melk,Gene Expression,-0.00040125034223825306,0.6183516032868038,0.9999689940750058,1,1.4420269436991845e-05,1
ENSMUSG00000064284,Cdpf1,Gene Expression,-0.00040150757645602013,0.9894833753013736,0.9999689940750058,5,0.001556213075718946,5
ENSMUSG00000066197,Gpr139,Gene Expression,-0.0004015374073243852,0.6165550247977114,0.9999689940750058,2,0.0005233880343305496,1
ENSMUSG00000027133,Nop10,Gene Expression,-0.0004015374073243852,0.6165550247977114,0.9999689940750058,2,0.0005233880343305496,1
ENSMUSG00000075211,Olfr1006,Gene Expression,-0.0004015647211383631,0.6163842023831354,0.9999689940750058,3,0.002316380706393621,1
ENSMUSG00000021550,2210016F16Rik,Gene Expression,-0.00040177588472874507,0.6150642727301445,0.9999689940750058,1,2.665236401751603e-05,1
ENSMUSG00000028741,Mrto4,Gene Expression,-0.0004017758847287461,0.6150642727285169,0.9999689940750058,2,5.330472803503206e-05,1
ENSMUSG00000024026,Glo1,Gene Expression,-0.0004018376192037449,0.6146786213055785,0.9999689940750058,1,0.0006901311249137336,1
ENSMUSG00000016179,Camk1g,Gene Expression,-0.0004018900135954493,0.6143514003329715,0.9999689940750058,1,0.0005610418497500137,1
ENSMUSG00000038418,Egr1,Gene Expression,-0.0004019290679291147,0.9770873997267929,0.9999689940750058,2,0.0011304331819953406,2
ENSMUSG00000026637,Traf5,Gene Expression,-0.00040199402242560334,0.9897616131000995,0.9999689940750058,4,0.0007067730024512968,4
ENSMUSG00000032322,Pstpip1,Gene Expression,-0.0004022582239529648,0.6120539681935147,0.9999689940750058,1,0.0004813877599706907,1
ENSMUSG00000056091,St3gal5,Gene Expression,-0.0004022582239529648,0.6120539681935147,0.9999689940750058,1,0.0004813877599706907,1
ENSMUSG00000070368,Prok1,Gene Expression,-0.0004022582239529689,0.6120539681928172,0.9999689940750058,1,1.1630845207345548e-05,1
ENSMUSG00000027878,Notch2,Gene Expression,-0.0004022582239529689,0.6120539681928172,0.9999689940750058,1,1.1630845207345548e-05,1
ENSMUSG00000055235,Wdr86,Gene Expression,-0.0004022582239529689,0.6120539681928172,0.9999689940750058,1,1.1630845207345548e-05,1
ENSMUSG00000036768,Kif15,Gene Expression,-0.0004022582239529689,0.6120539681928172,0.9999689940750058,1,1.1630845207345548e-05,1
ENSMUSG00000039851,4932438H23Rik,Gene Expression,-0.0004022582239529689,0.6120539681928172,0.9999689940750058,1,1.1630845207345548e-05,1
ENSMUSG00000024539,Ptpn2,Gene Expression,-0.00040225822395297363,0.6120539681922117,0.9999689940750058,1,3.0775381655584804e-05,1
ENSMUSG00000034115,Scn11a,Gene Expression,-0.0004022672218504043,0.6119978738144192,0.9999689940750058,1,0.000573417772906264,1
ENSMUSG00000034159,Mab21l4,Gene Expression,-0.0004023249406193556,0.6116380995884381,0.9999689940750058,1,0.00011502185415228893,1
ENSMUSG00000063727,Tnfrsf11b,Gene Expression,-0.00040237866416139624,0.6113033126934737,0.9999689940750058,1,0.000443095551791204,1
ENSMUSG00000002017,Fam98a,Gene Expression,-0.00040248765569988397,0.6106243639549361,0.9999689940750058,1,0.0005776653119648289,1
ENSMUSG00000034263,Ints14,Gene Expression,-0.00040281531559334914,0.964296029120816,0.9999689940750058,5,0.0005788192897467949,5
ENSMUSG00000037400,Atp11b,Gene Expression,-0.0004030306690058568,0.6072467300090638,0.9999689940750058,1,1.429340489649045e-05,1
ENSMUSG00000024472,Dcp2,Gene Expression,-0.0004034641375521765,0.6045564851777343,0.9999689940750058,1,0.00024835929017596146,1
ENSMUSG00000038506,Dcun1d2,Gene Expression,-0.00040358693175852455,0.6037953580789577,0.9999689940750058,1,0.00030462819185645275,1
ENSMUSG00000030218,Mgp,Gene Expression,-0.00040362035985494195,0.9863962423463064,0.9999689940750058,2,0.0019212475734214864,2
ENSMUSG00000037965,Zc3h7a,Gene Expression,-0.00040370306834639093,0.603075893975587,0.9999689940750058,1,0.0009174684366500223,1
ENSMUSG00000018412,Kansl1,Gene Expression,-0.0004037132393649099,0.6030129030690426,0.9999689940750058,1,0.00037135627197739,1
ENSMUSG00000033792,Atp7a,Gene Expression,-0.0004037280591319742,0.6029211269459146,0.9999689940750058,1,0.00034354544984692464,1
ENSMUSG00000087666,B230359F08Rik,Gene Expression,-0.00040373137428840496,0.6029005976447073,0.9999689940750058,2,0.00048588671099845417,1
ENSMUSG00000032595,Cdhr4,Gene Expression,-0.0004037313742884082,0.6029005976438067,0.9999689940750058,2,0.0008522930832267967,1
ENSMUSG00000026785,Pkn3,Gene Expression,-0.0004037313742884287,0.6029005976442665,0.9999689940750058,2,0.0004009502165308581,1
ENSMUSG00000009654,Oit3,Gene Expression,-0.0004037313742884321,0.6029005976442454,0.9999689940750058,1,0.00020047510826542905,1
ENSMUSG00000038776,Ephx1,Gene Expression,-0.00040385508213658475,0.6021347545561582,0.9999689940750058,1,2.2565051248626126e-05,1
ENSMUSG00000066760,Psg16,Gene Expression,-0.00040385508213658475,0.6021347545561582,0.9999689940750058,1,2.2565051248626126e-05,1
ENSMUSG00000046223,Plaur,Gene Expression,-0.0004039761794880742,0.6013854973355697,0.9999689940750058,1,0.00028565867075183845,1
ENSMUSG00000025915,Sgk3,Gene Expression,-0.00040405314378042157,0.6009095203288297,0.9999689940750058,1,1.5525545911855842e-05,1
ENSMUSG00000032604,Qars,Gene Expression,-0.00040405314378042157,0.6009095203288297,0.9999689940750058,1,1.5525545911855842e-05,1
ENSMUSG00000025838,Pramel6,Gene Expression,-0.00040408749786347833,0.600697116312864,0.9999689940750058,1,0.000417031107568192,1
ENSMUSG00000028698,Pik3r3,Gene Expression,-0.00040408749786347833,0.600697116312864,0.9999689940750058,1,0.000417031107568192,1
ENSMUSG00000060568,Fam78b,Gene Expression,-0.0004047146499850227,0.5968255463706902,0.9999689940750058,1,8.922747953690148e-05,1
ENSMUSG00000071172,Srsf3,Gene Expression,-0.0004049592353756216,0.5953187424192367,0.9999689940750058,1,0.00039586201581346146,1
ENSMUSG00000021737,Psmd6,Gene Expression,-0.0004050601393163596,0.5946976152124793,0.9999689940750058,1,3.598745598304195e-05,1
ENSMUSG00000020865,Abcc3,Gene Expression,-0.0004050956817295482,0.5944788998398938,0.9999689940750058,2,7.315648885108059e-05,1
ENSMUSG00000002010,Idh3g,Gene Expression,-0.0004051855516882913,0.5939260361332067,0.9999689940750058,1,0.00030946355998115834,1
ENSMUSG00000020962,Gtf2a1,Gene Expression,-0.0004052186289308113,0.9625653410007865,0.9999689940750058,6,0.0005620552996574908,5
ENSMUSG00000034336,Ina,Gene Expression,-0.0004053371712077322,0.9784262902099277,0.9999689940750058,7,0.0004143234841992497,7
ENSMUSG00000022538,Lsg1,Gene Expression,-0.0004054183418278665,0.932906575325404,0.9999689940750058,2,0.0004352027359596018,2
ENSMUSG00000019920,Lims1,Gene Expression,-0.0004054266074619356,0.9891043075754798,0.9999689940750058,3,0.004165855615130977,2
ENSMUSG00000039753,Fbxl5,Gene Expression,-0.0004056215623610598,0.591247122573926,0.9999689940750058,1,0.0003290498612457886,1
ENSMUSG00000049011,Olfr729,Gene Expression,-0.0004056387448636339,0.5911416646053066,0.9999689940750058,1,0.00013609915726920052,1
ENSMUSG00000020650,Bcap29,Gene Expression,-0.0004056387448636416,0.591141664605259,0.9999689940750058,1,0.001146835545812528,1
ENSMUSG00000041935,AW549877,Gene Expression,-0.0004056830986855967,0.5908694820798306,0.9999689940750058,1,0.0005415612299670271,1
ENSMUSG00000039601,Rcan2,Gene Expression,-0.00040568309868562906,0.590869482078931,0.9999689940750058,1,1.1271111015356541e-05,1
ENSMUSG00000027184,Caprin1,Gene Expression,-0.0004056830986856294,0.5908694820782281,0.9999689940750058,2,2.2542222030713082e-05,1
ENSMUSG00000043592,Unc5cl,Gene Expression,-0.00040593594476814583,0.985836323582337,0.9999689940750058,3,0.00017929093915362919,3
ENSMUSG00000018983,E2f2,Gene Expression,-0.00040605966049034016,0.5885609914555496,0.9999689940750058,1,0.0007645570305416853,1
ENSMUSG00000031478,Nek3,Gene Expression,-0.0004061364314181969,0.5880908633631379,0.9999689940750058,1,0.000208515553784096,1
ENSMUSG00000092618,Btnl6,Gene Expression,-0.0004061737352576727,0.5878624856283334,0.9999689940750058,1,0.0008569760122555154,1
ENSMUSG00000024900,Cpt1a,Gene Expression,-0.0004061737352576727,0.5878624856283334,0.9999689940750058,1,0.0008569760122555154,1
ENSMUSG00000055334,Snupn,Gene Expression,-0.0004061737352576727,0.5878624856283334,0.9999689940750058,1,0.0008569760122555154,1
ENSMUSG00000061244,Exoc5,Gene Expression,-0.0004061737352576727,0.5878624856283334,0.9999689940750058,1,0.0008569760122555154,1
ENSMUSG00000034724,Cnot6l,Gene Expression,-0.0004061824222776136,0.5878093087359058,0.9999689940750058,1,0.0006498734759604324,1
ENSMUSG00000033590,Myo5c,Gene Expression,-0.0004062425963799257,0.5874410189067002,0.9999689940750058,2,3.402478931730013e-05,1
ENSMUSG00000048170,Mcmbp,Gene Expression,-0.0004062425963799261,0.5874410189063952,0.9999689940750058,1,1.7012394658650065e-05,1
ENSMUSG00000075510,Fam187a,Gene Expression,-0.0004062425963799261,0.5874410189063952,0.9999689940750058,1,1.7012394658650065e-05,1
ENSMUSG00000020257,Wdr82,Gene Expression,-0.00040636566904467784,0.5866880972064477,0.9999689940750058,1,0.0010538488799358365,1
ENSMUSG00000060275,Nrg2,Gene Expression,-0.00040642009113729075,0.5863553017984584,0.9999689940750058,1,0.0007288300664976814,1
ENSMUSG00000043421,Hilpda,Gene Expression,-0.00040646471991138587,0.7169472739251841,0.9999689940750058,3,0.00214644307747671,2
ENSMUSG00000036983,Tfb1m,Gene Expression,-0.00040648681383926384,0.5859474066740533,0.9999689940750058,1,0.0005233880343305496,1
ENSMUSG00000026659,Dusp12,Gene Expression,-0.00040648681383926384,0.5859474066740533,0.9999689940750058,1,0.0005233880343305496,1
ENSMUSG00000043313,Pcdhb19,Gene Expression,-0.0004065842553458839,0.5853519552896012,0.9999689940750058,1,0.0004126180799748778,1
